 
****************************************
Report : constraint
        -all_violators
Design : aes_ASIC_new
Version: T-2022.03-SP2
Date   : Mon Mar 23 12:11:33 2026
****************************************


   min_delay/hold ('sys_clk' group)

                             Required        Actual
   Endpoint                 Path Delay     Path Delay        Slack
   ciphertext[63]               4.92          26.27         -21.36  (VIOLATED)
   ciphertext[64]               4.92          26.27         -21.36  (VIOLATED)
   ciphertext[65]               4.92          26.27         -21.36  (VIOLATED)
   ciphertext[66]               4.92          26.27         -21.36  (VIOLATED)
   ciphertext[67]               4.92          26.27         -21.36  (VIOLATED)
   ciphertext[68]               4.92          26.27         -21.36  (VIOLATED)
   ciphertext[69]               4.92          26.27         -21.36  (VIOLATED)
   ciphertext[70]               4.92          26.27         -21.36  (VIOLATED)
   ciphertext[71]               4.92          26.27         -21.36  (VIOLATED)
   ciphertext[72]               4.92          26.27         -21.36  (VIOLATED)
   ciphertext[73]               4.92          26.27         -21.36  (VIOLATED)
   ciphertext[74]               4.92          26.27         -21.36  (VIOLATED)
   ciphertext[75]               4.92          26.27         -21.36  (VIOLATED)
   ciphertext[76]               4.92          26.27         -21.36  (VIOLATED)
   ciphertext[77]               4.92          26.27         -21.36  (VIOLATED)
   ciphertext[78]               4.92          26.27         -21.36  (VIOLATED)
   ciphertext[79]               4.92          26.27         -21.36  (VIOLATED)
   ciphertext[80]               4.92          26.27         -21.36  (VIOLATED)
   ciphertext[81]               4.92          26.27         -21.36  (VIOLATED)
   ciphertext[82]               4.92          26.27         -21.36  (VIOLATED)
   ciphertext[83]               4.92          26.27         -21.36  (VIOLATED)
   ciphertext[84]               4.92          26.27         -21.36  (VIOLATED)
   ciphertext[85]               4.92          26.27         -21.36  (VIOLATED)
   ciphertext[86]               4.92          26.27         -21.36  (VIOLATED)
   ciphertext[87]               4.92          26.27         -21.36  (VIOLATED)
   ciphertext[88]               4.92          26.27         -21.36  (VIOLATED)
   ciphertext[89]               4.92          26.27         -21.36  (VIOLATED)
   ciphertext[90]               4.92          26.27         -21.36  (VIOLATED)
   ciphertext[91]               4.92          26.27         -21.36  (VIOLATED)
   ciphertext[92]               4.92          26.27         -21.36  (VIOLATED)
   ciphertext[93]               4.92          26.27         -21.36  (VIOLATED)
   ciphertext[94]               4.92          26.27         -21.36  (VIOLATED)
   ciphertext[95]               4.92          26.27         -21.36  (VIOLATED)
   ciphertext[96]               4.92          26.27         -21.36  (VIOLATED)
   ciphertext[97]               4.92          26.27         -21.36  (VIOLATED)
   ciphertext[98]               4.92          26.27         -21.36  (VIOLATED)
   ciphertext[99]               4.92          26.27         -21.36  (VIOLATED)
   ciphertext[100]              4.92          26.27         -21.36  (VIOLATED)
   ciphertext[101]              4.92          26.27         -21.36  (VIOLATED)
   ciphertext[102]              4.92          26.27         -21.36  (VIOLATED)
   ciphertext[103]              4.92          26.27         -21.36  (VIOLATED)
   ciphertext[104]              4.92          26.27         -21.36  (VIOLATED)
   ciphertext[105]              4.92          26.27         -21.36  (VIOLATED)
   ciphertext[106]              4.92          26.27         -21.36  (VIOLATED)
   ciphertext[107]              4.92          26.27         -21.36  (VIOLATED)
   ciphertext[108]              4.92          26.27         -21.36  (VIOLATED)
   ciphertext[109]              4.92          26.27         -21.36  (VIOLATED)
   ciphertext[110]              4.92          26.27         -21.36  (VIOLATED)
   ciphertext[111]              4.92          26.27         -21.36  (VIOLATED)
   ciphertext[112]              4.92          26.27         -21.36  (VIOLATED)
   ciphertext[113]              4.92          26.27         -21.36  (VIOLATED)
   ciphertext[114]              4.92          26.27         -21.36  (VIOLATED)
   ciphertext[115]              4.92          26.27         -21.36  (VIOLATED)
   ciphertext[116]              4.92          26.27         -21.36  (VIOLATED)
   ciphertext[117]              4.92          26.27         -21.36  (VIOLATED)
   ciphertext[118]              4.92          26.27         -21.36  (VIOLATED)
   ciphertext[119]              4.92          26.27         -21.36  (VIOLATED)
   ciphertext[120]              4.92          26.27         -21.36  (VIOLATED)
   ciphertext[121]              4.92          26.27         -21.36  (VIOLATED)
   ciphertext[122]              4.92          26.27         -21.36  (VIOLATED)
   ciphertext[123]              4.92          26.27         -21.36  (VIOLATED)
   ciphertext[124]              4.92          26.27         -21.36  (VIOLATED)
   ciphertext[125]              4.92          26.27         -21.36  (VIOLATED)
   ciphertext[126]              4.92          26.27         -21.36  (VIOLATED)
   ciphertext[127]              4.92          26.27         -21.36  (VIOLATED)
   n1                           4.92          26.26         -21.35  (VIOLATED)
   n2                           4.92          26.26         -21.35  (VIOLATED)
   load_mkey                    4.92           6.35          -1.44  (VIOLATED)
   u_aes_top/u_ke/net37860      4.92           4.96          -0.05  (VIOLATED)

   -----------------------------------------------------------------
   Total                      521             -811652.12

   max_area

                             Required        Actual
   Design                      Area           Area           Slack
   -----------------------------------------------------------------
   aes_ASIC_new                 0.00       3126241.50     -3126241.50 (VIOLATED)


   max_leakage_power

                             Required        Actual
   Design                   Leakage Power  Leakage Power     Slack
   -----------------------------------------------------------------
   aes_ASIC_new                 0.00       555381824.00   -555381824.00 (VIOLATED)


1
